gx,gy,gz,ax,ay,az,tmp
-1472,1235,-921,-714,210,4123,28.61
-1318,956,-902,-682,250,4145,28.62
-1189,629,-857,-672,257,4159,28.61
-1046,193,-794,-701,228,4142,28.61
-930,-142,-739,-741,194,4102,28.63
-830,-428,-672,-787,178,4073,28.62
-752,-664,-617,-848,155,4051,28.62
-706,-820,-554,-926,139,4026,28.63
-678,-915,-496,-977,153,3993,28.62
-661,-919,-435,-1039,154,3961,28.62
-662,-848,-374,-1071,166,3958,28.62
-666,-745,-302,-1091,159,3937,28.63
-675,-625,-225,-1088,157,3916,28.62
-679,-552,-144,-1078,122,3949,28.63
-684,-523,-60,-1069,87,3957,28.63
-677,-505,13,-1097,63,3947,28.63
-663,-448,83,-1142,47,3930,28.61
-651,-327,141,-1194,31,3889,28.63
-631,-160,199,-1227,13,3858,28.62
-617,24,236,-1228,-9,3854,28.63
-613,199,275,-1216,-8,3853,28.63
-623,367,319,-1198,23,3844,28.63
-650,531,357,-1166,45,3852,28.63
-684,664,397,-1146,36,3868,28.61
-709,766,435,-1121,18,3874,28.63
-733,815,468,-1089,-18,3881,28.64
-739,818,489,-1049,-19,3893,28.62
-729,776,520,-986,1,3874,28.63
-704,679,561,-936,45,3881,28.62
-697,546,609,-888,91,3910,28.62
-700,379,657,-858,121,3940,28.61
-716,204,687,-859,118,3918,28.63
-724,41,720,-867,96,3896,28.62
-709,-71,742,-898,75,3853,28.63
-670,-114,748,-939,54,3812,28.63
-627,-83,736,-982,57,3804,28.63
-582,13,711,-986,67,3814,28.63
-556,100,672,-956,79,3858,28.61
-536,129,622,-912,76,3891,28.61
-519,87,586,-851,66,3924,28.62
-523,-1,550,-832,37,3952,28.62
-524,-85,507,-862,40,3938,28.63
-527,-123,452,-895,30,3922,28.63
-526,-108,388,-930,19,3924,28.62
-515,-46,300,-952,11,3892,28.62
-483,42,217,-953,22,3887,28.62
-464,124,145,-927,25,3905,28.60
-436,177,76,-895,-4,3903,28.63
-402,207,1,-916,-40,3895,28.62
-365,257,-84,-938,-54,3867,28.64
-312,333,-170,-939,-64,3863,28.62
-260,399,-250,-922,-80,3855,28.61
-217,419,-329,-891,-57,3855,28.63
-179,402,-384,-843,-36,3852,28.64
-146,335,-426,-803,-2,3863,28.63
-137,229,-459,-780,0,3875,28.64
-124,82,-476,-774,4,3885,28.63
-127,-72,-492,-790,2,3875,28.64
-129,-200,-518,-818,-8,3871,28.62
-129,-277,-551,-872,-31,3865,28.61
-117,-306,-596,-910,-42,3850,28.62
-110,-261,-652,-964,-63,3834,28.64
-115,-177,-717,-1014,-83,3845,28.63
-133,-37,-792,-1043,-78,3850,28.64
-168,123,-866,-1058,-61,3841,28.62
-209,306,-932,-1038,-71,3847,28.61
-246,444,-980,-1015,-77,3851,28.62
-290,547,-1027,-1010,-79,3838,28.63
-319,621,-1071,-991,-75,3852,28.62
-342,664,-1102,-980,-65,3842,28.62
-370,674,-1112,-968,-44,3858,28.62
-398,643,-1115,-978,-20,3878,28.63
-429,613,-1100,-979,6,3901,28.63
-472,580,-1075,-980,4,3924,28.64
-512,523,-1055,-976,4,3922,28.63
-540,437,-1023,-980,-12,3922,28.63
-560,353,-993,-981,-56,3916,28.62
-555,290,-956,-1039,-92,3899,28.64
-527,261,-944,-1081,-115,3884,28.63
-494,276,-927,-1118,-118,3876,28.62
-467,301,-917,-1108,-135,3930,28.61
-434,253,-904,-1064,-140,3975,28.61
-383,129,-880,-1012,-127,3990,28.61
-314,-46,-841,-972,-99,4013,28.63
-253,-220,-785,-976,-66,4029,28.64
-193,-383,-728,-979,-28,4013,28.64
-128,-529,-666,-981,2,3996,28.63
-61,-675,-595,-980,25,4006,28.62
23,-828,-486,-949,14,4018,28.62
93,-970,-397,-973,-15,3993,28.61
201,-1103,-311,-959,-20,3928,28.63
315,-1210,-234,-964,-8,3928,28.62
425,-1345,-152,-947,31,3946,28.62
498,-1481,-70,-923,30,3994,28.63
548,-1651,7,-866,35,4027,28.64
575,-1900,99,-797,38,4048,28.64
583,-2201,187,-769,13,4067,28.65
596,-2537,270,-773,-26,4067,28.64
594,-2856,336,-837,-79,4050,28.63
601,-3120,372,-900,-138,4016,28.65
602,-3279,385,-973,-203,3961,28.64
611,-3315,379,-1039,-247,3908,28.63
611,-3251,357,-1084,-263,3867,28.62
606,-3108,316,-1085,-231,3838,28.63
582,-2943,288,-1039,-192,3849,28.63
530,-2805,263,-980,-148,3902,28.64
469,-2730,257,-934,-109,3932,28.63
411,-2705,261,-876,-70,3925,28.62
376,-2719,283,-807,-28,3929,28.61
364,-2765,316,-757,21,3934,28.61
366,-2857,364,-704,51,3978,28.62
371,-2982,428,-662,87,3995,28.64
374,-3125,501,-631,131,4007,28.62
377,-3259,586,-612,126,4024,28.62
394,-3399,667,-617,120,4027,28.62
433,-3515,742,-612,116,4003,28.63
487,-3624,820,-589,124,4007,28.61
555,-3740,898,-558,97,4002,28.62
631,-3913,966,-540,76,4012,28.62
706,-4097,1022,-535,59,4040,28.63
763,-4271,1080,-525,32,4040,28.63
816,-4461,1129,-517,26,4057,28.63
853,-4692,1165,-504,11,4072,28.62
886,-4944,1192,-494,-23,4060,28.62
927,-5164,1220,-523,-39,4029,28.63
956,-5342,1233,-518,-72,4015,28.65
971,-5504,1236,-493,-113,4034,28.63
969,-5715,1241,-428,-123,4079,28.62
958,-5948,1246,-338,-97,4134,28.63
928,-6314,1264,-228,-76,4200,28.63
878,-6795,1286,-177,-96,4243,28.62
803,-7434,1298,-223,-123,4210,28.63
765,-7805,1268,-326,-136,4087,28.63
768,-7952,1238,-406,-134,3994,28.62
796,-7924,1203,-457,-109,3956,28.64
826,-7784,1174,-445,-66,3975,28.64
844,-7609,1144,-375,-23,4039,28.65
852,-7509,1132,-261,0,4089,28.64
846,-7531,1141,-139,21,4163,28.62
835,-7651,1162,-74,40,4175,28.63
828,-7794,1191,-92,36,4099,28.62
853,-7832,1196,-183,50,3956,28.62
925,-7668,1195,-273,73,3807,28.64
1026,-7299,1188,-307,77,3721,28.64
1122,-6840,1183,-256,102,3688,28.63
1211,-6381,1195,-131,133,3734,28.63
1259,-6175,1220,24,154,3819,28.65
1279,-6103,1264,145,158,3863,28.65
1275,-5999,1317,185,156,3833,28.65
1277,-5928,1360,225,180,3778,28.64
1278,-5828,1408,281,227,3754,28.62
1281,-5738,1465,379,297,3786,28.63
1267,-5733,1532,516,372,3865,28.61
1245,-5865,1606,665,425,3964,28.62
1218,-6173,1683,792,427,4061,28.63
1200,-6586,1751,802,418,4047,28.63
1206,-6934,1794,772,382,4049,28.64
1240,-7203,1827,730,333,4051,28.66
1288,-7349,1825,637,283,4040,28.67
1361,-7360,1780,584,203,4042,28.64
1439,-7292,1701,532,114,4067,28.63
1528,-7152,1595,457,-4,4051,28.64
1625,-6925,1444,363,-119,4011,28.65
1733,-6526,1248,234,-191,3905,28.63
1846,-5958,1039,135,-201,3822,28.62
1934,-5183,823,127,-160,3789,28.63
1995,-4411,625,216,-136,3832,28.63
2009,-3825,456,418,-114,3968,28.63
1979,-3514,329,626,-82,4047,28.64
1920,-3417,248,767,-44,4086,28.64
1843,-3485,211,849,-2,4080,28.61
1777,-3625,186,877,57,3995,28.63
1729,-3715,182,836,133,3884,28.64
1692,-3677,202,799,221,3782,28.62
1668,-3515,245,822,330,3726,28.65
1661,-3429,306,940,383,3744,28.64
1676,-3519,389,1115,425,3808,28.63
1696,-3847,508,1283,467,3882,28.62
1731,-4359,653,1394,510,3945,28.64
1753,-4957,804,1435,589,3952,28.64
1773,-5567,959,1432,654,3930,28.62
1810,-6083,1106,1450,692,3959,28.59
1832,-6656,1249,1497,699,4014,28.60
1846,-7303,1397,1565,657,4084,28.64
1852,-8035,1538,1590,618,4109,28.63
1850,-8781,1667,1549,581,4105,28.62
1834,-9427,1788,1432,500,4060,28.62
1790,-9836,1890,1266,418,3965,28.62
1715,-9974,1967,1066,318,3876,28.64
1603,-9804,2024,873,249,3778,28.64
1451,-9373,2047,695,162,3661,28.63
1270,-8732,2050,573,64,3595,28.62
1060,-7956,2018,494,-26,3527,28.64
822,-7089,1984,486,-82,3453,28.60
559,-6202,1965,514,-90,3376,28.62
271,-5320,1968,592,-80,3361,28.59
-31,-4566,1996,717,-86,3378,28.62
-345,-3982,2038,831,-95,3369,28.62
-639,-3530,2074,852,-47,3247,28.61
-848,-3102,2098,913,104,3089,28.62
-955,-2710,2162,1131,288,3028,28.63
-990,-2503,2283,1409,429,3115,28.63
-1008,-2620,2442,1674,530,3313,28.62
-1033,-3053,2618,1870,584,3461,28.62
-1056,-3637,2802,1961,625,3481,28.63
-1047,-4211,2978,1962,677,3420,28.62
-1001,-4671,3147,1969,727,3397,28.63
-949,-5075,3306,2050,719,3444,28.65
-915,-5507,3459,2127,634,3563,28.63
-889,-6003,3569,2166,524,3663,28.64
-868,-6606,3643,2165,388,3670,28.62
-845,-7134,3661,2104,292,3637,28.64
-822,-7499,3635,1998,221,3582,28.65
-805,-7665,3571,1913,164,3538,28.64
-825,-7673,3480,1853,120,3493,28.64
-850,-7555,3346,1822,55,3466,28.62
-887,-7361,3208,1814,-15,3448,28.62
-950,-7103,3059,1817,-54,3433,28.63
-1059,-6709,2861,1837,-86,3381,28.64
-1162,-6323,2706,1885,-70,3351,28.63
-1270,-6075,2573,1959,-51,3323,28.62
-1381,-5796,2465,2047,-54,3329,28.61
-1473,-5598,2361,2105,-101,3303,28.63
-1534,-5489,2240,2127,-151,3241,28.62
-1550,-5405,2100,2075,-157,3129,28.62
-1510,-5230,1926,2029,-112,2972,28.62
-1439,-4948,1740,2040,-50,2879,28.62
-1347,-4633,1564,2144,20,2865,28.62
-1269,-4367,1416,2303,94,2925,28.61
-1215,-4257,1300,2493,143,3036,28.62
-1193,-4395,1203,2713,161,3173,28.61
-1209,-4828,1119,2906,148,3294,28.62
-1223,-5523,1051,3027,123,3363,28.63
-1239,-6226,982,3039,122,3342,28.63
-1247,-6903,890,3008,133,3297,28.62
-1262,-7462,792,2968,140,3226,28.62
-1288,-7908,693,2974,107,3207,28.62
-1331,-8311,591,3007,66,3206,28.61
-1381,-8738,486,3031,18,3193,28.61
-1461,-9122,377,2995,-38,3175,28.62
-1572,-9394,251,2906,-81,3109,28.62
-1702,-9457,115,2799,-106,3018,28.62
-1844,-9324,-14,2733,-114,2929,28.62
-1987,-9098,-151,2714,-137,2908,28.65
-2132,-8856,-286,2725,-157,2920,28.65
-2271,-8628,-419,2725,-180,2901,28.64
-2404,-8383,-553,2667,-177,2832,28.64
-2518,-8000,-683,2574,-150,2741,28.61
-2619,-7413,-797,2510,-127,2656,28.63
-2686,-6756,-910,2526,-96,2656,28.64
-2729,-6248,-1019,2647,-115,2758,28.64
-2747,-5902,-1115,2743,-145,2853,28.61
-2768,-5524,-1195,2697,-147,2819,28.64
-2745,-5079,-1270,2629,-148,2718,28.62
-2663,-4585,-1369,2572,-134,2667,28.61
-2527,-4081,-1469,2597,-125,2654,28.63
-2360,-3645,-1559,2684,-94,2683,28.62
-2164,-3379,-1621,2835,-41,2786,28.62
-1986,-3364,-1656,3017,0,2941,28.63
-1829,-3586,-1679,3143,12,3056,28.63
-1701,-3975,-1690,3176,10,3081,28.64
-1547,-4468,-1705,3096,11,3008,28.63
-1415,-4755,-1717,3000,-1,2922,28.62
-1288,-4882,-1735,2912,24,2855,28.62
-1143,-4863,-1746,2865,74,2755,28.63
-993,-4769,-1730,2905,121,2709,28.62
-841,-4727,-1693,2982,143,2753,28.64
-696,-4827,-1651,3055,133,2822,28.61
-562,-5057,-1614,3074,108,2835,28.62
-436,-5354,-1590,3054,72,2811,28.65
-320,-5611,-1551,3019,50,2767,28.65
-230,-5731,-1498,2930,18,2730,28.64
-166,-5692,-1445,2848,-12,2688,28.62
-113,-5569,-1384,2849,-43,2664,28.62
-70,-5423,-1308,2874,-53,2675,28.62
-42,-5280,-1221,2897,-52,2723,28.63
-44,-5143,-1123,2897,-62,2734,28.64
-50,-4986,-1020,2901,-73,2698,28.62
-53,-4845,-919,2919,-87,2674,28.62
-52,-4757,-829,2937,-94,2636,28.62
-34,-4678,-743,2968,-76,2579,28.62
-12,-4593,-649,2989,-44,2542,28.62
10,-4498,-546,2997,-13,2500,28.64
39,-4403,-438,3022,-15,2453,28.66
86,-4377,-321,3105,-19,2434,28.67
143,-4466,-196,3180,0,2448,28.64
205,-4670,-71,3230,29,2429,28.63
266,-4907,60,3223,66,2346,28.64
316,-5088,196,3185,104,2250,28.64
375,-5160,330,3140,118,2170,28.63
423,-5126,458,3083,95,2065,28.62
458,-4999,579,3060,98,1990,28.62
475,-4811,699,3086,76,1981,28.63
465,-4684,809,3173,30,2028,28.62
417,-4707,915,3280,-21,2078,28.62
348,-4848,1014,3320,-81,2063,28.62
272,-5031,1096,3304,-127,2004,28.62
207,-5147,1158,3250,-149,1879,28.62
149,-5172,1192,3242,-132,1826,28.62
87,-5218,1202,3303,-136,1782,28.62
14,-5308,1210,3374,-140,1778,28.62
-81,-5426,1217,3417,-135,1753,28.64
-203,-5494,1220,3423,-115,1711,28.64
-345,-5485,1233,3428,-83,1661,28.61
-499,-5409,1243,3451,-79,1626,28.62
-706,-5235,1272,3475,-116,1580,28.64
-875,-5116,1279,3506,-146,1579,28.64
-1046,-5061,1263,3515,-168,1594,28.63
-1200,-5032,1217,3492,-212,1561,28.61
-1347,-4931,1160,3453,-234,1503,28.62
-1461,-4732,1101,3453,-221,1476,28.63
-1557,-4524,1037,3507,-212,1509,28.63
-1639,-4434,979,3581,-225,1581,28.65
-1723,-4505,910,3649,-265,1653,28.65
-1803,-4656,837,3653,-328,1682,28.63
-1874,-4771,747,3617,-352,1640,28.63
-1922,-4779,662,3554,-339,1567,28.64
-1950,-4682,568,3535,-316,1525,28.64
-1972,-4548,483,3560,-306,1576,28.62
-2008,-4427,389,3594,-344,1627,28.63
-2062,-4343,304,3622,-387,1693,28.64
-2124,-4262,221,3622,-423,1697,28.65
-2186,-4156,141,3612,-424,1670,28.63
-2233,-4023,64,3637,-403,1647,28.64
-2268,-3912,8,3729,-389,1697,28.63
-2292,-4072,-50,3938,-412,1838,28.65
-2337,-4537,-99,4026,-409,1883,28.64
-2401,-4894,-111,3936,-366,1777,28.62
-2449,-5013,-120,3778,-317,1597,28.64
-2456,-4865,-117,3663,-252,1414,28.64
-2423,-4530,-111,3630,-204,1306,28.63
-2348,-4158,-114,3635,-159,1257,28.62
-2247,-3844,-122,3707,-152,1283,28.64
-2146,-3635,-131,3777,-148,1343,28.65
-2063,-3487,-130,3813,-165,1370,28.63
-1989,-3355,-126,3833,-190,1386,28.64
-1915,-3239,-128,3835,-217,1382,28.62
-1842,-3129,-134,3814,-216,1384,28.65
-1768,-3016,-145,3815,-222,1404,28.64
-1704,-2903,-155,3844,-214,1424,28.64
-1641,-2839,-140,3889,-202,1463,28.62
-1580,-2855,-118,3938,-214,1486,28.62
-1511,-2944,-82,3938,-210,1508,28.62
-1431,-3071,-61,3916,-213,1494,28.63
-1341,-3201,-51,3874,-221,1462,28.63
-1247,-3270,-46,3811,-214,1397,28.64
-1141,-3245,-40,3780,-200,1338,28.62
-1019,-3172,-25,3796,-167,1322,28.60
-895,-3159,3,3858,-129,1323,28.62
-754,-3283,43,3938,-133,1364,28.63
-657,-3461,77,3949,-139,1357,28.63
-585,-3636,126,3937,-139,1321,28.63
-523,-3732,175,3904,-147,1285,28.65
-478,-3734,239,3869,-133,1252,28.63
-430,-3644,318,3841,-143,1188,28.66
-376,-3500,396,3834,-173,1148,28.66
-331,-3367,475,3837,-206,1166,28.65
-297,-3237,548,3845,-239,1168,28.67
-270,-3226,611,3881,-259,1206,28.64
-244,-3286,662,3878,-277,1194,28.63
-207,-3328,722,3839,-270,1134,28.64
-165,-3277,782,3792,-251,1061,28.64
-118,-3121,857,3790,-198,1028,28.62
-62,-2970,955,3865,-158,1015,28.63
4,-2985,1067,3979,-174,1094,28.64
74,-3264,1158,4055,-189,1142,28.64
142,-3697,1211,4014,-244,1105,28.65
219,-4068,1224,3879,-283,963,28.63
316,-4188,1209,3737,-259,753,28.64
427,-4017,1193,3676,-225,624,28.64
516,-3696,1181,3710,-230,606,28.63
568,-3422,1150,3767,-315,666,28.63
557,-3240,1088,3795,-419,695,28.63
505,-3089,988,3790,-526,687,28.64
409,-2870,886,3784,-574,640,28.62
286,-2587,779,3840,-566,618,28.63
143,-2326,691,3941,-543,626,28.65
-6,-2154,625,4084,-516,650,28.65
-161,-2140,563,4220,-483,706,28.65
-309,-2297,507,4291,-470,723,28.66
-447,-2546,432,4300,-471,679,28.62
-563,-2813,330,4272,-457,646,28.62
-647,-3048,222,4249,-425,585,28.64
-716,-3207,115,4244,-398,532,28.63
-776,-3337,27,4251,-388,546,28.64
-861,-3457,-63,4247,-401,543,28.64
-947,-3536,-159,4178,-414,486,28.63
-1033,-3519,-272,4095,-438,444,28.62
-1099,-3387,-400,4017,-465,401,28.62
-1197,-3145,-568,3942,-506,426,28.62
-1281,-2932,-702,3896,-520,446,28.63
-1365,-2691,-826,3874,-507,443,28.62
-1443,-2407,-922,3873,-483,449,28.63
-1505,-2080,-970,3911,-449,506,28.62
-1566,-1817,-986,3968,-417,604,28.61
-1600,-1700,-974,4054,-413,688,28.61
-1612,-1772,-949,4112,-393,768,28.63
-1602,-1999,-920,4125,-374,807,28.64
-1574,-2288,-881,4109,-349,813,28.65
-1528,-2562,-831,4072,-317,774,28.64
-1453,-2756,-764,4032,-267,714,28.64
-1352,-2867,-678,4010,-225,676,28.63
-1231,-2977,-585,4032,-179,681,28.65
-1085,-3175,-488,4064,-163,680,28.63
-953,-3433,-375,4058,-164,658,28.63
-843,-3637,-251,4023,-162,627,28.61
-765,-3721,-99,3982,-153,573,28.63
-695,-3710,59,3927,-167,500,28.67
-627,-3639,220,3905,-204,460,28.66
-575,-3560,368,3897,-260,433,28.69
-529,-3535,488,3896,-315,430,28.66
-496,-3567,564,3879,-374,429,28.66
-487,-3576,619,3850,-392,388,28.65
-489,-3473,672,3822,-356,293,28.63
-490,-3229,736,3815,-309,200,28.64
-481,-2911,811,3828,-299,137,28.62
-477,-2576,881,3854,-320,128,28.64
-479,-2283,934,3873,-356,148,28.63
-483,-2018,978,3874,-400,114,28.61
-496,-1783,1004,3894,-438,106,28.63
-507,-1608,1021,3959,-437,107,28.63
-525,-1542,1044,4027,-425,124,28.65
-550,-1570,1059,4059,-433,109,28.64
-598,-1614,1083,4067,-417,99,28.66
-658,-1626,1122,4049,-379,29,28.65
-723,-1574,1176,4034,-353,-22,28.65
-778,-1497,1234,4041,-359,-61,28.67
-837,-1459,1289,4066,-373,-39,28.65
-903,-1498,1330,4077,-406,-3,28.64
-976,-1586,1351,4051,-437,22,28.62
-1064,-1626,1375,3980,-460,-10,28.65
-1106,-1521,1381,3926,-478,-47,28.64
-1127,-1357,1376,3930,-492,-30,28.62
-1122,-1222,1360,3933,-510,6,28.65
-1123,-1162,1319,3949,-547,48,28.66
-1115,-1108,1255,3942,-540,53,28.64
-1103,-998,1206,3951,-533,52,28.66
-1090,-858,1158,3989,-527,99,28.64
-1078,-763,1124,4062,-526,150,28.62
-1074,-751,1108,4127,-520,198,28.62
-1056,-841,1098,4184,-520,224,28.64
-1039,-976,1104,4212,-519,243,28.65
-1020,-1096,1119,4184,-523,220,28.65
-1004,-1194,1130,4123,-549,175,28.64
-980,-1216,1126,4052,-567,121,28.62
-954,-1158,1114,3977,-579,82,28.61
-935,-1034,1080,3937,-563,65,28.63
-917,-897,1022,3917,-589,57,28.63
-885,-834,941,3932,-623,58,28.63
-840,-879,832,3949,-640,68,28.64
-790,-1014,708,3977,-631,70,28.63
-743,-1153,596,3995,-590,17,28.64
-688,-1229,521,4001,-508,-56,28.64
-624,-1203,486,4008,-454,-109,28.65
-566,-1096,484,4025,-429,-148,28.63
-501,-970,515,4042,-425,-149,28.62
-456,-882,547,4059,-436,-136,28.61
-443,-829,583,4071,-490,-108,28.62
-450,-737,613,4043,-557,-95,28.65
-474,-624,640,4019,-586,-95,28.62
-503,-522,651,4031,-592,-95,28.63
-533,-466,660,4108,-586,-54,28.64
-558,-483,693,4222,-545,-32,28.62
-589,-597,744,4330,-545,36,28.62
-623,-813,784,4383,-550,72,28.61
-650,-1054,809,4373,-582,46,28.63
-669,-1269,803,4308,-615,19,28.62
-678,-1398,755,4236,-636,-39,28.65
-680,-1437,663,4144,-656,-99,28.63
-672,-1371,531,4063,-688,-165,28.64
-657,-1185,318,3998,-744,-196,28.64
-645,-1017,107,3972,-759,-196,28.65
-639,-856,-111,3951,-794,-188,28.66
-642,-705,-330,3964,-798,-165,28.63
-658,-532,-510,3989,-768,-151,28.64
-689,-365,-644,4031,-715,-144,28.64
-710,-221,-730,4083,-670,-129,28.64
-717,-149,-779,4134,-627,-76,28.63
-735,-166,-785,4189,-594,-17,28.61
-761,-272,-769,4202,-596,23,28.63
-783,-401,-733,4168,-605,47,28.65
-793,-489,-692,4101,-614,26,28.64
-782,-571,-663,4052,-587,41,28.63
-740,-679,-652,4011,-559,38,28.65
-685,-774,-650,3981,-518,17,28.65
-620,-805,-654,3927,-503,-49,28.66
-544,-745,-657,3857,-517,-105,28.63
-453,-616,-671,3831,-524,-119,28.62
-377,-467,-686,3831,-524,-118,28.64
-316,-343,-674,3888,-496,-108,28.62
-252,-289,-653,3938,-481,-88,28.64
-210,-285,-605,3945,-486,-96,28.63
-189,-227,-532,3896,-498,-103,28.64
-175,-75,-452,3822,-505,-138,28.63
-173,123,-367,3776,-543,-157,28.65
-174,339,-279,3755,-552,-150,28.63
-190,555,-190,3747,-563,-144,28.66
-207,770,-81,3741,-553,-151,28.65
-235,984,55,3770,-532,-120,28.65
-258,1168,241,3852,-485,-74,28.65
-284,1257,458,3928,-453,-15,28.64
-298,1236,677,3985,-435,4,28.67
-280,1102,885,4045,-396,-7,28.65
-240,890,1092,4127,-340,9,28.62
-187,613,1291,4176,-305,-4,28.62
-131,337,1467,4192,-315,-30,28.63
-71,93,1611,4181,-360,-76,28.64
-19,-123,1717,4149,-406,-104,28.64
28,-314,1761,4123,-474,-140,28.62
61,-451,1756,4073,-527,-187,28.63
71,-483,1714,3992,-585,-234,28.64
45,-377,1652,3974,-635,-263,28.63
1,-198,1573,3966,-684,-286,28.61
-54,18,1485,3993,-700,-257,28.63
-111,178,1379,4027,-712,-232,28.63
-170,269,1262,4066,-741,-179,28.63
-226,299,1134,4086,-763,-142,28.64
-269,296,984,4072,-780,-155,28.63
-294,303,828,4061,-780,-161,28.64
-302,362,674,4068,-762,-145,28.63
-299,467,531,4075,-738,-143,28.62
-288,612,402,4051,-722,-129,28.61
-266,764,263,4017,-727,-90,28.64
-240,939,108,3970,-735,-81,28.63
-178,1162,-56,3906,-727,-97,28.64
-97,1460,-217,3844,-724,-124,28.64
0,1790,-386,3816,-706,-83,28.65
115,2129,-548,3781,-693,-57,28.64
234,2500,-690,3750,-696,-52,28.62
362,2885,-811,3754,-673,-21,28.63
491,3231,-898,3777,-634,33,28.64
631,3532,-937,3829,-584,73,28.62
783,3774,-923,3866,-524,125,28.62
923,3977,-869,3885,-495,182,28.65
1069,4171,-779,3866,-474,212,28.64
1213,4384,-678,3833,-473,204,28.63
1368,4633,-554,3808,-461,209,28.64
1534,4889,-403,3821,-428,226,28.66
1704,5116,-241,3849,-418,240,28.64
1874,5294,-71,3890,-414,281,28.65
2048,5389,115,3962,-408,327,28.65
2204,5384,306,4050,-402,393,28.65
2333,5264,487,4115,-431,447,28.64
2439,5032,648,4129,-501,498,28.62
2513,4753,784,4134,-558,503,28.62
2570,4519,911,4134,-577,512,28.64
2610,4317,1034,4183,-611,515,28.62
2641,4065,1140,4237,-644,560,28.62
2666,3682,1220,4294,-686,586,28.64
2681,3222,1253,4276,-708,565,28.64
2681,2825,1239,4167,-710,457,28.64
2677,2627,1193,4027,-703,320,28.65
2661,2665,1114,3932,-691,219,28.63
2616,2952,1009,3879,-679,134,28.62
2558,3243,921,3870,-702,141,28.64
2476,3525,820,3883,-734,158,28.62
2373,3813,731,3890,-767,198,28.65
2252,4103,658,3910,-791,242,28.63
2106,4366,593,3947,-799,301,28.65
1956,4573,547,3964,-824,382,28.64
1792,4721,512,3993,-843,437,28.64
1630,4859,502,4040,-826,465,28.63
1495,4949,524,4106,-766,511,28.62
1377,4929,549,4166,-738,599,28.64
1276,4760,568,4205,-716,675,28.66
1191,4525,577,4223,-697,717,28.65
1130,4310,598,4194,-677,701,28.65
1101,4191,626,4146,-655,697,28.64
1104,4151,636,4103,-644,684,28.64
1125,4127,647,4097,-637,703,28.63
1158,4055,629,4089,-634,749,28.64
1194,3950,591,4060,-668,772,28.63
1229,3870,534,4009,-695,775,28.63
1253,3865,474,3994,-675,768,28.63
1275,3921,421,3997,-657,785,28.65
1296,3945,367,4009,-661,816,28.63
1302,3892,309,4021,-685,862,28.64
1301,3809,230,3989,-712,864,28.64
1293,3780,148,3937,-699,839,28.64
1273,3896,83,3883,-670,793,28.64
1258,4142,37,3854,-644,765,28.64
1245,4439,17,3939,-594,792,28.62
1234,4651,33,4059,-534,872,28.64
1233,4662,82,4208,-539,983,28.63
1236,4423,117,4310,-575,1086,28.64
1243,3996,133,4310,-623,1137,28.63
1250,3542,119,4243,-650,1127,28.63
1249,3197,87,4144,-650,1083,28.63
1262,3040,25,4018,-623,1018,28.64
1286,3058,-48,3919,-633,943,28.64
1332,3179,-149,3830,-646,922,28.65
1395,3341,-279,3761,-695,944,28.64
1454,3526,-447,3701,-718,954,28.64
1504,3771,-615,3636,-749,965,28.64
1543,4065,-791,3580,-775,1000,28.64
1574,4383,-964,3547,-780,1045,28.64
1604,4779,-1173,3511,-757,1067,28.65
1637,5079,-1329,3491,-730,1075,28.64
1684,5391,-1451,3459,-673,1094,28.63
1732,5751,-1529,3450,-599,1095,28.63
1777,6119,-1561,3449,-551,1134,28.63
1810,6476,-1551,3481,-533,1208,28.64
1828,6765,-1489,3525,-499,1285,28.65
1852,6976,-1372,3600,-439,1352,28.64
1864,7088,-1197,3676,-367,1435,28.64
1880,7076,-990,3727,-316,1490,28.64
1897,6976,-757,3736,-304,1542,28.64
1914,6854,-516,3717,-305,1561,28.65
1926,6704,-273,3681,-325,1584,28.63
1937,6521,-46,3662,-347,1626,28.65
1943,6294,169,3658,-404,1695,28.62
1936,5996,366,3643,-460,1729,28.64
1926,5719,535,3579,-523,1735,28.64
1907,5511,681,3488,-551,1701,28.64
1885,5416,794,3406,-559,1657,28.64
1853,5442,906,3387,-533,1640,28.63
1827,5508,1014,3405,-528,1658,28.65
1811,5516,1099,3439,-542,1711,28.64
1804,5435,1165,3478,-559,1765,28.64
1808,5295,1205,3505,-560,1809,28.65
1808,5148,1228,3484,-556,1829,28.64
1823,5055,1216,3448,-567,1821,28.63
1845,5033,1181,3395,-587,1821,28.64
1873,5100,1120,3353,-595,1785,28.65
1907,5234,1042,3322,-600,1791,28.64
1938,5413,935,3275,-610,1804,28.64
1976,5618,809,3214,-644,1828,28.62
2017,5896,673,3167,-657,1868,28.64
2054,6264,534,3097,-634,1864,28.64
2086,6740,403,3054,-584,1875,28.62
2131,7296,290,3029,-559,1880,28.62
2208,7873,199,3049,-499,1918,28.63
2297,8398,136,3126,-457,2004,28.64
2384,8785,80,3211,-413,2131,28.65
2470,8981,51,3293,-392,2252,28.66
2547,9032,36,3347,-387,2308,28.64
2621,9011,40,3378,-350,2349,28.63
2691,8982,60,3381,-304,2386,28.63
2801,8944,114,3431,-212,2393,28.62
2881,8856,204,3538,-175,2482,28.64
2952,8580,315,3664,-215,2619,28.62
2990,7996,419,3791,-336,2781,28.63
3009,7121,487,3839,-446,2871,28.64
2998,6124,518,3768,-512,2862,28.66
