gx,gy,gz,ax,ay,az,tmp
-86,72,-14,-325,-8,3945,29.15
-82,78,-13,-332,-17,3937,29.14
-88,83,-16,-327,-8,3923,29.16
-83,79,-18,-336,-6,3931,29.14
-81,82,-19,-333,1,3929,29.15
-87,85,-15,-324,-1,3936,29.13
-90,76,-16,-332,-11,3923,29.14
-85,71,-18,-338,-3,3931,29.11
-81,64,-17,-331,-1,3949,29.13
-84,66,-17,-321,0,3947,29.15
-84,75,-15,-329,-8,3941,29.15
-82,82,-10,-321,0,3934,29.14
-81,81,-16,-327,-2,3940,29.15
-83,80,-20,-334,2,3962,29.14
-81,90,-17,-338,-2,3959,29.14
-78,90,-14,-327,-4,3953,29.13
-81,87,-13,-320,-7,3943,29.14
-86,77,-9,-330,-1,3936,29.15
-85,78,-12,-328,-18,3943,29.15
-87,75,-11,-332,-19,3929,29.14
-85,77,-14,-331,-10,3927,29.13
-86,81,-15,-331,-13,3934,29.14
-84,80,-15,-329,-15,3938,29.14
-80,72,-17,-334,-21,3949,29.12
-85,79,-16,-336,-10,3951,29.12
-83,80,-17,-333,-14,3937,29.14
-87,74,-10,-330,-11,3939,29.13
-86,81,-16,-332,-8,3955,29.16
-82,85,-15,-328,-6,3946,29.14
-85,80,-18,-340,-8,3945,29.13
-80,77,-16,-319,-12,3949,29.17
-80,81,-18,-322,-12,3946,29.15
-82,80,-19,-328,-4,3934,29.14
-83,77,-17,-324,-10,3929,29.16
-87,79,-15,-321,-11,3938,29.15
-85,91,-16,-331,-6,3952,29.16
-91,85,-17,-330,-12,3938,29.15
-86,84,-15,-330,-12,3939,29.15
-84,77,-19,-332,-8,3940,29.16
-85,82,-17,-326,-12,3948,29.16
-87,78,-14,-324,-16,3940,29.15
-91,79,-15,-327,-18,3941,29.14
-85,73,-14,-335,-14,3939,29.15
-91,75,-18,-337,-13,3935,29.14
-89,67,-17,-328,-20,3939,29.14
-86,78,-14,-316,-16,3930,29.15
-82,78,-11,-329,-16,3940,29.13
-83,79,-16,-317,-18,3941,29.14
-78,77,-16,-321,-5,3931,29.15
-71,79,-16,-320,-12,3935,29.17
-84,76,-10,-328,-23,3943,29.15
-84,82,-15,-331,-19,3938,29.16
-83,73,-19,-324,-20,3927,29.15
-83,77,-15,-338,-13,3929,29.18
-82,77,-19,-332,-18,3938,29.17
-85,77,-22,-329,-3,3939,29.16
-90,84,-20,-331,-7,3942,29.17
-88,78,-13,-333,-12,3948,29.16
-88,80,-16,-331,-3,3940,29.15
-92,85,-16,-334,-12,3948,29.16
-85,87,-16,-335,-6,3946,29.15
-79,84,-14,-337,-7,3942,29.16
-81,81,-17,-317,-11,3953,29.15
-79,76,-12,-323,-6,3942,29.14
-84,78,-5,-327,-13,3939,29.14
-79,81,-13,-330,-13,3938,29.14
-82,81,-16,-331,-11,3940,29.13
-84,76,-12,-330,-10,3946,29.15
-86,76,-15,-331,-15,3942,29.14
-81,70,-14,-327,-13,3940,29.17
-84,76,-12,-329,-10,3938,29.16
-81,86,-16,-334,-4,3930,29.15
-78,81,-16,-334,-2,3939,29.16
-78,78,-16,-334,-5,3961,29.15
-81,80,-16,-331,-16,3935,29.12
-83,78,-14,-323,-10,3935,29.14
-86,79,-14,-321,-6,3946,29.12
-84,81,-21,-331,-2,3933,29.14
-79,75,-15,-330,5,3944,29.16
-85,86,-15,-325,-9,3948,29.16
-84,82,-12,-323,-8,3955,29.16
-85,87,-11,-327,-6,3955,29.14
-87,87,-16,-328,1,3942,29.17
-80,82,-12,-327,-10,3968,29.16
-80,82,-15,-327,-11,3951,29.14
-83,79,-19,-325,-3,3940,29.15
-84,77,-19,-326,-6,3938,29.16
-85,79,-16,-317,-11,3930,29.16
-84,76,-11,-327,-10,3938,29.14
-87,79,-14,-325,-10,3944,29.15
-81,80,-12,-330,-19,3941,29.15
-82,80,-11,-322,-14,3947,29.16
-81,80,-12,-330,-9,3943,29.18
-81,76,-13,-332,-9,3944,29.17
-83,78,-13,-334,3,3939,29.15
-83,77,-14,-341,5,3947,29.16
-81,76,-10,-338,-7,3938,29.15
-81,76,-20,-340,-14,3948,29.17
-87,71,-18,-326,-21,3944,29.15
-83,72,-18,-326,-8,3958,29.16
-83,77,-17,-332,-12,3936,29.15
-87,78,-19,-329,-15,3945,29.17
-84,87,-18,-329,-9,3937,29.15
-86,78,-13,-335,-14,3936,29.15
-85,82,-16,-329,-10,3943,29.16
-83,84,-14,-333,-6,3934,29.15
-83,82,-14,-324,-1,3949,29.15
-82,75,-16,-325,-12,3962,29.13
-82,75,-14,-337,-7,3948,29.15
-91,81,-13,-316,-13,3922,29.14
-91,80,-18,-324,-4,3966,29.13
-85,81,-22,-329,-26,3957,29.15
-81,87,-16,-329,-17,3937,29.14
-84,90,-16,-324,-4,3937,29.14
-82,81,-12,-325,-9,3917,29.14
-86,73,-16,-329,-3,3933,29.16
-83,71,-19,-329,-8,3945,29.14
-82,71,-19,-330,-4,3936,29.13
-87,74,-14,-335,-10,3931,29.13
-87,73,-14,-342,-16,3928,29.15
-84,85,-13,-333,-10,3915,29.17
-83,83,-17,-319,-3,3939,29.16
-80,80,-16,-317,-3,3945,29.14
-88,79,-15,-323,-8,3958,29.16
-87,80,-11,-332,-3,3936,29.16
-85,77,-17,-327,-8,3932,29.13
-82,83,-11,-341,-9,3941,29.16
-84,79,-17,-338,-18,3951,29.15
-88,74,-16,-324,-9,3944,29.14
-82,71,-19,-323,-2,3950,29.15
-86,78,-15,-332,-6,3939,29.17
-84,85,-15,-341,-15,3929,29.16
-82,74,-15,-323,-19,3935,29.15
-82,83,-14,-318,-18,3950,29.14
-81,77,-13,-324,-8,3929,29.16
-85,82,-17,-321,-5,3925,29.16
-86,86,-18,-319,-11,3949,29.15
-87,83,-20,-321,-12,3957,29.14
-82,75,-19,-320,-7,3943,29.14
-81,77,-19,-330,-10,3940,29.12
-85,66,-14,-330,-7,3933,29.15
-89,68,-16,-333,-14,3934,29.16
-77,72,-16,-325,-9,3942,29.15
-86,83,-12,-336,-12,3947,29.16
-85,81,-13,-337,-11,3933,29.17
-85,78,-18,-324,-7,3949,29.15
-87,79,-14,-320,-2,3937,29.14
-76,76,-13,-326,-10,3944,29.13
-78,78,-11,-314,-6,3933,29.14
-86,76,-13,-318,-10,3930,29.14
-91,79,-14,-325,0,3935,29.16
-85,77,-16,-331,5,3955,29.16
-84,75,-14,-331,-5,3951,29.17
-80,74,-12,-330,-6,3947,29.16
-82,73,-15,-329,-8,3945,29.16
-81,76,-19,-334,-12,3931,29.17
-84,81,-16,-327,-16,3951,29.16
-83,86,-20,-324,-9,3950,29.17
-81,83,-12,-326,-10,3931,29.16
-82,83,-11,-328,-12,3932,29.17
-81,80,-12,-332,-8,3949,29.16
-83,81,-15,-323,-3,3938,29.14
-85,78,-13,-320,-8,3927,29.16
-85,77,-13,-336,-2,3939,29.15
-86,76,-14,-326,-8,3944,29.16
-83,82,-12,-323,-9,3939,29.16
-84,83,-14,-328,-6,3949,29.16
-86,80,-10,-326,-13,3940,29.17
-85,79,-15,-337,-16,3945,29.16
-85,81,-15,-340,-21,3920,29.17
-83,76,-18,-333,-6,3932,29.16
-84,80,-20,-328,-3,3951,29.16
-88,71,-17,-324,-4,3933,29.15
-85,72,-13,-338,-12,3925,29.16
-85,73,-12,-335,-6,3929,29.14
-82,76,-14,-326,-8,3948,29.14
-89,76,-20,-323,-6,3945,29.18
-85,80,-21,-331,-5,3949,29.19
-84,81,-16,-333,-7,3932,29.18
-85,74,-16,-331,-4,3954,29.14
-82,76,-12,-337,5,3949,29.13
-83,74,-15,-337,-7,3950,29.11
-83,73,-12,-333,-6,3949,29.14
-83,76,-13,-327,-3,3928,29.13
-78,76,-15,-332,-11,3933,29.15
-88,72,-16,-320,-13,3926,29.17
-88,82,-15,-323,-6,3933,29.16
-88,77,-15,-335,-5,3950,29.17
-84,82,-13,-336,-2,3935,29.17
-88,87,-13,-339,-7,3927,29.15
-84,82,-14,-330,-6,3935,29.16
-82,76,-17,-339,-1,3941,29.17
-87,70,-16,-339,-5,3931,29.15
-83,75,-18,-336,-8,3944,29.17
-86,77,-16,-340,-9,3950,29.17
-89,83,-16,-329,-10,3938,29.16
-89,84,-13,-332,-5,3935,29.17
-85,72,-15,-331,-1,3953,29.16
-82,79,-15,-329,2,3964,29.18
-82,81,-12,-329,-7,3930,29.18
-83,79,-17,-325,-12,3926,29.17
-81,78,-19,-328,-8,3927,29.17
-81,79,-20,-323,-15,3935,29.14
-85,77,-14,-321,-15,3939,29.17
-82,75,-20,-330,-13,3948,29.17
-78,76,-19,-325,-5,3952,29.18
-83,75,-17,-327,-7,3952,29.17
-84,75,-17,-330,-8,3941,29.15
-84,84,-15,-330,-11,3932,29.17
-84,81,-13,-319,-7,3937,29.16
-86,84,-14,-329,-13,3945,29.15
-87,81,-9,-330,7,3941,29.15
-81,78,-18,-326,-5,3930,29.16
-81,74,-13,-325,-4,3931,29.15
-85,79,-14,-330,-15,3941,29.14
-85,73,-16,-326,-7,3935,29.15
-78,72,-16,-324,-1,3933,29.16
-80,79,-15,-326,-6,3939,29.14
-79,79,-17,-321,-6,3956,29.14
-84,81,-17,-317,-4,3945,29.14
-82,78,-17,-320,-1,3939,29.17
-84,80,-12,-331,-2,3927,29.18
-85,69,-14,-334,0,3940,29.17
-80,72,-21,-327,-6,3938,29.17
-75,70,-21,-333,0,3938,29.17
-72,72,-17,-326,3,3934,29.15
-76,80,-15,-322,-6,3941,29.13
-83,79,-12,-330,-9,3945,29.12
-87,81,-14,-326,-7,3961,29.14
-80,82,-18,-318,-5,3949,29.14
-82,82,-16,-331,-3,3941,29.17
-81,80,-16,-332,-6,3965,29.17
-83,81,-16,-332,-3,3959,29.15
-84,84,-16,-329,-6,3955,29.15
-84,82,-17,-332,-12,3946,29.17
-84,78,-16,-330,1,3937,29.16
-87,74,-14,-331,-5,3951,29.15
-85,75,-13,-324,-4,3948,29.17
-78,78,-15,-323,8,3947,29.16
-84,73,-15,-323,-9,3952,29.17
-87,80,-20,-330,-8,3936,29.17
-82,81,-17,-341,-15,3929,29.15
-86,78,-17,-326,-8,3926,29.16
-87,77,-13,-321,-14,3937,29.13
-86,75,-13,-324,-9,3939,29.16
-86,80,-13,-318,-12,3934,29.16
-84,79,-12,-325,-8,3933,29.17
-84,88,-13,-328,0,3937,29.16
-84,83,-15,-326,5,3937,29.15
-84,76,-15,-327,-2,3934,29.15
-85,79,-9,-331,2,3935,29.15
-83,82,-12,-329,-1,3952,29.14
-89,73,-14,-326,1,3944,29.16
-84,77,-10,-324,-4,3951,29.15
-83,77,-18,-311,-11,3935,29.16
-80,80,-12,-318,-10,3939,29.16
-81,70,-16,-314,-11,3927,29.16
-86,77,-16,-324,-19,3934,29.17
-81,79,-16,-334,-10,3930,29.18
-85,80,-15,-342,5,3925,29.18
-87,76,-18,-328,-6,3931,29.17
-84,75,-18,-314,-14,3930,29.16
-84,82,-14,-314,-22,3939,29.14
-84,82,-17,-322,-18,3938,29.16
-82,83,-18,-328,-14,3947,29.17
-84,76,-15,-342,-17,3945,29.18
-81,80,-17,-333,-11,3936,29.15
-82,79,-13,-329,-18,3945,29.15
-82,74,-12,-319,-20,3937,29.17
-78,79,-14,-328,-5,3934,29.19
-79,82,-12,-325,-11,3924,29.16
-83,83,-11,-328,-15,3929,29.14
-83,78,-16,-331,-10,3931,29.15
-82,81,-17,-335,-19,3936,29.15
-83,77,-12,-330,-13,3941,29.16
-81,73,-13,-339,-12,3925,29.16
-88,75,-15,-338,-6,3935,29.15
-88,80,-20,-332,-10,3941,29.16
-83,82,-18,-324,-7,3958,29.15
-84,77,-15,-331,-7,3941,29.17
-83,75,-15,-337,-9,3940,29.18
-81,75,-16,-320,-6,3947,29.17
-79,73,-10,-330,-2,3943,29.16
-87,80,-12,-330,-7,3934,29.18
-85,78,-16,-321,-9,3935,29.16
-88,80,-13,-325,-5,3930,29.16
-86,81,-14,-323,-11,3940,29.17
-82,77,-19,-323,0,3942,29.16
-84,86,-17,-329,-2,3941,29.17
-84,80,-19,-335,-14,3936,29.16
-80,77,-15,-325,-3,3946,29.16
-81,77,-20,-328,0,3953,29.15
-87,74,-16,-325,5,3945,29.15
-85,70,-14,-336,4,3936,29.16
-85,71,-15,-327,-8,3932,29.18
-83,78,-17,-327,-13,3933,29.18
-81,82,-18,-328,-10,3939,29.18
-81,79,-16,-332,-9,3941,29.17
-81,78,-12,-329,-8,3946,29.17
-80,77,-13,-331,-9,3938,29.16
-83,75,-15,-338,-17,3947,29.16
-81,70,-14,-327,-9,3925,29.17
-82,77,-10,-333,-10,3936,29.16
-88,77,-14,-336,-4,3942,29.17
-89,81,-18,-332,-10,3941,29.18
-91,72,-17,-336,-3,3946,29.20
-85,75,-16,-333,-12,3943,29.18
-84,79,-14,-332,-12,3942,29.19
-82,78,-16,-333,-10,3943,29.15
-83,82,-17,-333,-12,3932,29.16
-86,83,-15,-336,-16,3932,29.16
-88,81,-14,-327,-10,3945,29.18
-82,78,-15,-319,-4,3941,29.14
-84,73,-12,-327,-6,3921,29.17
-83,73,-18,-328,-14,3952,29.17
-83,75,-14,-321,-4,3950,29.18
-80,74,-12,-332,-9,3934,29.17
-81,78,-15,-339,-9,3936,29.17
-87,73,-18,-321,-8,3947,29.19
-76,79,-18,-315,-7,3947,29.20
-84,78,-18,-321,-14,3939,29.17
-80,79,-14,-334,-10,3924,29.17
-80,74,-13,-324,-7,3949,29.20
-81,79,-18,-320,-15,3961,29.19
-80,83,-15,-323,-16,3942,29.19
-81,78,-16,-324,-19,3952,29.19
-85,77,-15,-330,-12,3939,29.19
-81,82,-11,-334,-9,3946,29.17
-86,85,-13,-336,-11,3943,29.17
-80,82,-19,-331,-10,3924,29.18
-80,77,-19,-333,-17,3936,29.18
-85,76,-15,-333,-12,3931,29.15
-84,77,-21,-337,-6,3945,29.13
-87,72,-19,-334,1,3955,29.16
-84,79,-19,-332,5,3970,29.18
-90,84,-20,-326,-3,3959,29.16
-84,80,-18,-322,-11,3950,29.17
-80,79,-17,-325,-1,3948,29.15
-82,83,-15,-320,-5,3952,29.15
-81,82,-19,-333,-8,3954,29.18
-78,80,-17,-336,-14,3948,29.17
-81,80,-15,-340,-4,3933,29.16
-85,79,-17,-334,-8,3937,29.19
-79,84,-20,-330,-11,3936,29.18
-82,84,-19,-327,-8,3946,29.19
-85,74,-15,-324,1,3936,29.16
-85,76,-16,-328,-3,3953,29.17
-80,75,-16,-331,-11,3937,29.15
-80,76,-16,-348,-13,3929,29.14
-79,73,-17,-332,-5,3940,29.14
-77,73,-18,-336,-3,3934,29.15
-81,74,-18,-331,-11,3931,29.16
-85,79,-18,-329,-7,3934,29.16
-84,76,-22,-329,-14,3944,29.15
-85,75,-19,-327,-12,3946,29.18
-83,77,-15,-326,-3,3940,29.17
-83,79,-9,-333,-3,3936,29.14
-86,74,-15,-340,-15,3936,29.13
-82,78,-11,-337,-12,3947,29.16
-86,77,-14,-330,-7,3947,29.18
-84,75,-10,-332,-7,3951,29.18
-84,73,-8,-330,-19,3956,29.17
-85,76,-11,-331,-12,3964,29.17
-78,78,-14,-328,-11,3938,29.17
-83,77,-13,-332,-20,3942,29.17
-82,78,-11,-335,-20,3940,29.18
-83,83,-15,-329,-9,3950,29.19
-83,81,-18,-334,-8,3961,29.16
-87,81,-14,-333,-12,3953,29.16
-83,79,-18,-327,-12,3947,29.17
-82,77,-16,-317,-7,3933,29.15
-80,78,-15,-324,-2,3942,29.15
-83,78,-12,-323,-7,3927,29.19
-81,80,-12,-333,-1,3938,29.15
-76,81,-10,-325,-8,3938,29.16
-77,80,-17,-323,-12,3944,29.15
-82,85,-18,-329,1,3945,29.16
-84,83,-10,-329,1,3931,29.17
-84,84,-13,-326,-15,3938,29.14
-83,81,-15,-326,-4,3931,29.16
-81,75,-14,-328,-7,3936,29.16
-83,75,-17,-324,-2,3940,29.17
-82,85,-14,-327,3,3921,29.18
-85,82,-17,-326,-14,3924,29.17
-83,75,-14,-330,-14,3936,29.17
-85,81,-15,-325,-17,3943,29.16
-84,77,-18,-326,-13,3929,29.16
-78,78,-11,-323,-1,3934,29.18
-82,79,-14,-324,-8,3936,29.16
-83,80,-15,-331,-6,3953,29.14
-85,75,-14,-325,-6,3963,29.17
-84,80,-13,-336,-13,3949,29.18
-82,79,-19,-333,-19,3949,29.15
-85,82,-17,-328,-20,3936,29.17
-82,74,-14,-329,-13,3949,29.18
-82,78,-11,-324,-12,3948,29.18
-85,76,-19,-335,-3,3941,29.18
-81,79,-19,-325,-10,3935,29.17
-81,77,-19,-331,-19,3952,29.16
-82,76,-13,-328,-20,3936,29.17
-81,79,-13,-325,-14,3939,29.17
-84,79,-16,-338,-11,3944,29.18
-85,79,-16,-333,-12,3940,29.18
-88,85,-19,-323,-11,3940,29.19
-89,82,-24,-323,-9,3943,29.19
-76,86,-15,-328,-9,3936,29.17
-77,78,-11,-328,-11,3942,29.14
-87,66,-12,-330,-12,3947,29.18
-83,61,-13,-326,-7,3934,29.18
-85,52,-14,-333,2,3940,29.18
-79,53,-17,-335,-4,3937,29.17
-81,66,-15,-319,-8,3927,29.14
-83,89,-16,-323,-2,3914,29.15
-81,98,-15,-323,-5,3933,29.16
-84,116,-20,-326,-8,3918,29.17
-84,116,-15,-335,-13,3940,29.17
-78,103,-18,-342,-12,3940,29.18
-80,90,-22,-337,-3,3953,29.16
-84,63,-19,-325,-9,3940,29.18
-84,54,-16,-330,-10,3941,29.16
-87,50,-17,-330,-6,3952,29.16
-86,51,-14,-320,-2,3953,29.16
-82,61,-15,-325,-10,3933,29.16
-81,50,-21,-334,-13,3932,29.17
-87,37,-15,-334,-12,3930,29.18
-87,17,-19,-327,-7,3946,29.17
-88,27,-23,-323,-2,3948,29.17
-86,51,-21,-309,-1,3928,29.17
-79,102,-21,-308,-1,3921,29.16
-79,144,-15,-313,-5,3914,29.14
-78,185,-12,-320,-8,3941,29.16
-80,197,-13,-325,-12,3959,29.19
-77,188,-13,-340,-15,3950,29.18
-82,168,-13,-342,-4,3949,29.18
-83,142,-17,-346,-5,3952,29.16
-82,106,-12,-347,-3,3943,29.18
-86,68,-11,-358,-4,3945,29.18
-88,23,-15,-353,-14,3957,29.19
-88,-12,-15,-347,-14,3942,29.17
-90,-55,-14,-344,-9,3929,29.16
-88,-73,-17,-326,-6,3916,29.17
-85,-35,-22,-312,-4,3901,29.17
-92,45,-21,-299,-2,3904,29.17
-81,144,-14,-304,-11,3909,29.17
-79,210,-12,-333,-11,3924,29.15
-78,217,-12,-334,-4,3938,29.19
-82,197,-9,-346,0,3939,29.19
-78,179,-15,-345,3,3950,29.17
-74,153,-14,-349,-6,3956,29.17
-80,126,-17,-337,-4,3941,29.19
-87,106,-19,-335,-14,3939,29.17
-88,92,-15,-338,-12,3942,29.17
-90,82,-13,-334,-11,3937,29.18
-82,73,-14,-322,-2,3946,29.17
-78,60,-11,-323,5,3943,29.17
-84,50,-11,-337,-5,3936,29.17
-88,32,-11,-330,-11,3947,29.15
-91,13,-14,-332,-5,3942,29.16
-87,-3,-14,-336,-11,3942,29.18
-92,-25,-18,-340,-16,3938,29.15
-87,-43,-16,-332,-11,3934,29.16
-91,-37,-18,-318,-7,3931,29.16
-92,0,-17,-308,-5,3925,29.18
-87,60,-16,-301,-10,3924,29.17
-82,130,-12,-311,-4,3922,29.17
-76,174,-18,-316,-4,3928,29.17
-77,181,-10,-331,-8,3941,29.15
-81,182,-12,-341,-10,3941,29.19
-81,168,-15,-347,-15,3948,29.17
-82,159,-15,-333,-7,3957,29.17
-81,140,-10,-326,-18,3956,29.15
-76,118,-13,-337,-16,3941,29.15
-81,99,-14,-353,-11,3938,29.17
-84,81,-11,-354,-6,3948,29.17
-89,62,-16,-334,-11,3963,29.17
-86,50,-16,-327,-5,3952,29.19
-84,34,-18,-335,-9,3947,29.17
-89,13,-15,-328,-7,3960,29.18
-83,6,-18,-331,-11,3944,29.19
-82,-22,-18,-325,-9,3926,29.19
-89,-24,-18,-323,-4,3925,29.17
-93,-19,-24,-324,-10,3929,29.18
-85,12,-19,-320,4,3903,29.18
-81,74,-20,-307,-10,3928,29.17
-84,131,-16,-316,-8,3935,29.16
-79,160,-18,-325,-14,3934,29.16
-77,159,-18,-328,-4,3940,29.17
-79,155,-19,-327,-7,3958,29.17
-76,138,-19,-323,-1,3942,29.20
-86,129,-14,-334,-7,3941,29.19
-82,108,-16,-338,-8,3950,29.18
-79,100,-16,-334,-7,3943,29.16
-84,82,-14,-335,1,3935,29.18
-81,69,-12,-329,-2,3938,29.16
-83,57,-14,-334,-10,3937,29.19
-88,36,-19,-340,-8,3938,29.17
-92,29,-18,-337,-7,3953,29.18
-89,8,-18,-329,-15,3960,29.19
-87,-7,-15,-328,-14,3952,29.19
-85,-6,-18,-327,-11,3948,29.17
-88,25,-16,-315,-4,3929,29.17
-86,80,-18,-312,-3,3917,29.18
-79,135,-17,-318,5,3943,29.17
-83,147,-15,-341,-11,3952,29.18
-86,122,-12,-347,-16,3964,29.18
-83,77,-16,-341,-7,3975,29.18
-89,45,-14,-341,-7,3965,29.17
-84,30,-15,-329,-11,3942,29.19
-83,55,-13,-310,-10,3923,29.18
-80,118,-14,-297,-5,3896,29.16
-79,203,-11,-304,-11,3915,29.16
-72,284,-12,-293,-12,3903,29.19
-67,373,-8,-307,-12,3907,29.19
-66,437,-11,-309,-15,3918,29.18
-65,495,-11,-326,-9,3919,29.17
-58,547,-12,-320,-7,3942,29.18
-57,572,-8,-335,-7,3952,29.17
-58,561,-11,-349,-5,3948,29.18
-57,533,-9,-358,-8,3966,29.18
-60,436,-11,-375,-8,3972,29.19
-71,323,-15,-390,4,3975,29.17
-73,210,-11,-381,0,3978,29.17
-83,77,-13,-379,-9,3970,29.17
-86,-46,-19,-378,-11,3969,29.17
-97,-150,-15,-375,-10,3965,29.17
-97,-224,-20,-356,-16,3963,29.18
-99,-271,-23,-342,-7,3953,29.17
-106,-264,-23,-344,-6,3935,29.19
-103,-238,-19,-334,-3,3944,29.18
-97,-207,-16,-325,-17,3925,29.18
-98,-190,-19,-333,-7,3948,29.18
-92,-177,-22,-339,-4,3946,29.20
-95,-181,-22,-346,-22,3949,29.17
-100,-216,-21,-357,-16,3957,29.18
-105,-274,-24,-353,-5,3953,29.18
-107,-346,-23,-355,-8,3974,29.18
-104,-419,-28,-328,-23,3973,29.15
-88,-396,-31,-292,-9,3906,29.16
-85,-243,-27,-267,-9,3858,29.16
-90,-23,-20,-259,-9,3844,29.19
-86,198,-14,-283,-17,3857,29.19
-76,352,-5,-300,-14,3905,29.17
-76,385,-6,-333,-8,3966,29.17
-77,292,-12,-367,1,4003,29.19
-80,118,-14,-392,3,4016,29.18
-85,-70,-22,-379,-4,4007,29.17
-92,-211,-30,-352,-13,3970,29.18
-92,-261,-31,-325,-8,3927,29.18
-87,-204,-21,-304,-4,3890,29.16
-83,-73,-20,-279,-3,3869,29.17
-80,80,-19,-280,-17,3879,29.19
-80,214,-13,-293,-11,3903,29.18
-83,283,-11,-313,-9,3925,29.19
-84,271,-14,-348,-11,3953,29.18
-78,185,-15,-368,-16,3989,29.17
-84,53,-14,-364,-6,4008,29.16
-86,-59,-23,-356,-13,4000,29.17
-94,-129,-19,-341,-7,3969,29.16
-93,-122,-21,-314,2,3931,29.18
-88,-61,-20,-284,-14,3924,29.18
-81,23,-21,-287,-12,3914,29.19
-84,107,-15,-295,-17,3913,29.18
-79,171,-9,-300,-9,3920,29.17
-76,200,-10,-308,-11,3934,29.18
-78,190,-9,-333,-10,3954,29.18
-83,130,-12,-345,-17,3982,29.19
-86,41,-15,-350,-21,3972,29.18
-85,-44,-20,-337,-14,3951,29.16
-88,-85,-20,-319,-2,3945,29.17
-90,-85,-20,-313,-2,3947,29.18
-85,-61,-21,-320,-14,3939,29.18
-87,-41,-22,-315,-16,3925,29.17
-92,-26,-21,-303,-14,3919,29.18
-87,1,-19,-317,-2,3928,29.19
-88,35,-20,-327,-29,3932,29.17
-84,104,-43,-485,-149,3852,29.19
-69,407,-158,-846,-304,3686,29.17
-38,853,-381,-905,-339,3771,29.18
9,901,-609,-812,-324,3962,29.16
32,822,-837,-903,-353,3945,29.16
48,747,-1080,-952,-384,3935,29.18
68,623,-1332,-906,-409,3981,29.18
75,351,-1576,-860,-435,4034,29.19
78,-18,-1820,-890,-460,4001,29.16
90,-333,-2061,-907,-441,3991,29.16
104,-592,-2286,-972,-431,3945,29.17
118,-632,-2532,-1087,-434,3856,29.16
154,-440,-2785,-1201,-428,3712,29.17
193,19,-3034,-1202,-417,3668,29.16
230,333,-3295,-1024,-398,3900,29.16
265,399,-3550,-971,-367,3881,29.18
289,290,-3795,-807,-363,4044,29.17
288,-2,-4013,-769,-341,4029,29.16
301,-172,-4185,-803,-281,3882,29.16
306,-308,-4309,-721,-262,3983,29.19
304,-451,-4412,-722,-199,3972,29.18
332,-327,-4519,-884,-202,3753,29.21
339,136,-4589,-914,-179,3730,29.20
359,427,-4666,-676,-152,3941,29.21
365,222,-4729,-515,-132,4072,29.21
360,-77,-4773,-537,-101,3973,29.20
354,-151,-4772,-576,-62,3901,29.18
345,-92,-4747,-556,-30,3914,29.20
344,-9,-4716,-545,-6,3801,29.17
345,167,-4650,-447,14,3972,29.17
342,82,-4597,-356,19,4026,29.18
337,-153,-4542,-339,48,3999,29.18
326,-154,-4437,-397,118,3849,29.19
311,114,-4296,-413,173,3801,29.19
301,320,-4143,-237,193,3930,29.18
278,139,-3981,-102,230,4066,29.20
263,-161,-3829,-105,287,4029,29.19
241,-216,-3634,-170,321,3911,29.20
223,-116,-3408,-115,360,3930,29.19
203,59,-3175,-101,376,3894,29.21
184,105,-2941,18,389,3979,29.20
161,21,-2696,105,399,4092,29.19
13,-678,-2032,4824,1829,6211,29.17
-283,-6408,509,5231,2815,6669,29.18
-509,-7247,1879,-43,1055,3335,29.17
-452,-5385,2038,-1649,352,2460,29.19
-343,-2891,1785,-1589,147,2532,29.18
-241,-860,1546,-1068,56,2953,29.17
-169,664,1445,-552,77,3316,29.19
-145,1597,1574,421,335,3839,29.18
-158,1729,1984,683,613,3969,29.19
-162,2332,2290,-110,562,3440,29.20
-150,3367,2489,-177,363,3341,29.19
-126,4440,2696,-282,144,3346,29.19
-167,5493,2838,-247,-116,3976,29.20
-191,5647,2793,-43,-338,5121,29.19
-192,4699,2438,47,-312,4858,29.20
-181,3193,1917,47,-258,4709,29.17
-183,1507,1316,60,-218,4682,29.19
-178,-212,697,48,-190,4666,29.19
-167,-1667,192,-260,-21,4234,29.19
-179,-2431,8,-350,5,4112,29.19
-193,-2776,-39,-384,-2,4128,29.19
-149,-2848,-52,-282,-38,3843,29.19
-149,-2395,16,-233,13,3771,29.18
-158,-1763,93,-206,66,3647,29.17
-135,-989,193,-177,57,3567,29.19
-114,-154,298,-175,49,3519,29.19
-90,693,399,-174,36,3530,29.20
-78,1470,480,-169,-23,3670,29.18
-86,1989,492,-165,-43,3815,29.17
-84,2206,432,-108,-89,4087,29.17
-44,1763,211,-147,-106,4255,29.17
-42,1271,64,-346,-17,4098,29.18
-49,908,22,-399,-5,4056,29.19
-68,573,2,-421,-6,4048,29.19
-78,235,-15,-427,-1,4069,29.19
-92,-94,-14,-434,4,4064,29.18
-104,-423,-22,-430,-4,4077,29.19
-116,-746,-29,-426,1,4058,29.19
-133,-1025,-33,-411,-10,4047,29.19
-112,-1198,-58,-336,-13,3907,29.18
-107,-1001,-34,-262,-12,3838,29.17
-94,-714,-27,-208,-5,3804,29.19
-89,-358,-18,-192,2,3767,29.21
-84,16,-20,-195,2,3763,29.18
-77,392,-14,-212,-3,3780,29.18
-69,751,-9,-220,1,3806,29.18
-64,1074,7,-256,6,3851,29.20
